Employee_ID,Branch,Role,Vehicle_Model,Quantity,Sale_Date,Vehicle_Type
ASM1072,Chennai-South,ASM,Adventure-X,1,2025-09-30,SUV
ASM1073,Chennai-South,ASM,Urban-V,1,2025-09-05,SUV
ASM1073,Chennai-South,ASM,Hauler-H,1,2025-09-05,Commercial
ASM1073,Chennai-South,ASM,Hauler-H,1,2025-09-05,Commercial
ASM1073,Chennai-South,ASM,Urban-V,1,2025-09-05,SUV
ASM1073,Chennai-South,ASM,Prime-A,1,2025-09-10,Compact Sedan
ASM1073,Chennai-South,ASM,Prime-A,1,2025-09-10,Compact Sedan
ASM1073,Chennai-South,ASM,Luxe-M,1,2025-09-10,Mid-Size Sedan
ASM1073,Chennai-South,ASM,Prestige-D,1,2025-09-13,Mid-Size Sedan
ASM1073,Chennai-South,ASM,Urban-V,1,2025-09-13,SUV
ASM1073,Chennai-South,ASM,Adventure-X,1,2025-09-13,SUV
ASM1073,Chennai-South,ASM,Adventure-X,1,2025-09-14,SUV
ASM1073,Chennai-South,ASM,Urban-V,1,2025-09-14,SUV
ASM1073,Chennai-South,ASM,Cargo-C,1,2025-09-15,Commercial
ASM1073,Chennai-South,ASM,Cargo-C,1,2025-09-15,Commercial
ASM1073,Chennai-South,ASM,Cargo-C,1,2025-09-15,Commercial
ASM1073,Chennai-South,ASM,Luxe-M,1,2025-09-15,Mid-Size Sedan
ASM1073,Chennai-South,ASM,Hauler-H,1,2025-09-17,Commercial
ASM1073,Chennai-South,ASM,Adventure-X,1,2025-09-17,SUV
ASM1073,Chennai-South,ASM,Adventure-X,1,2025-09-17,SUV
ASM1073,Chennai-South,ASM,Hauler-H,1,2025-09-17,Commercial
ASM1073,Chennai-South,ASM,Prestige-D,1,2025-09-17,Mid-Size Sedan
ASM1073,Chennai-South,ASM,Luxe-M,1,2025-09-19,Mid-Size Sedan
ASM1073,Chennai-South,ASM,Adventure-X,1,2025-09-19,SUV
ASM1073,Chennai-South,ASM,Hauler-H,1,2025-09-19,Commercial
ASM1073,Chennai-South,ASM,Urban-V,1,2025-09-22,SUV
ASM1073,Chennai-South,ASM,Elite-S,1,2025-09-22,Compact Sedan
ASM1073,Chennai-South,ASM,Luxe-M,1,2025-09-22,Mid-Size Sedan
ASM1073,Chennai-South,ASM,Urban-V,1,2025-09-22,SUV
ASM1073,Chennai-South,ASM,Cargo-C,1,2025-09-23,Commercial
ASM1073,Chennai-South,ASM,Cargo-C,1,2025-09-23,Commercial
ASM1073,Chennai-South,ASM,Elite-S,1,2025-09-26,Compact Sedan
ASM1073,Chennai-South,ASM,Elite-S,1,2025-09-26,Compact Sedan
ASM1073,Chennai-South,ASM,Prime-A,1,2025-09-26,Compact Sedan
ASM1073,Chennai-South,ASM,Adventure-X,1,2025-09-29,SUV
ASM1073,Chennai-South,ASM,Prestige-D,1,2025-09-29,Mid-Size Sedan
ASM1073,Chennai-South,ASM,Prime-A,1,2025-09-29,Compact Sedan
ASM1073,Chennai-South,ASM,Prime-A,1,2025-09-29,Compact Sedan
ASM1073,Chennai-South,ASM,Urban-V,1,2025-09-30,SUV
ASM1073,Chennai-South,ASM,Cargo-C,1,2025-09-30,Commercial
ASM1075,Kolkata-North,ASM,Prime-A,1,2025-09-01,Compact Sedan
ASM1075,Kolkata-North,ASM,Luxe-M,1,2025-09-01,Mid-Size Sedan
ASM1075,Kolkata-North,ASM,Prestige-D,1,2025-09-01,Mid-Size Sedan
ASM1075,Kolkata-North,ASM,Hauler-H,1,2025-09-01,Commercial
ASM1075,Kolkata-North,ASM,Prestige-D,1,2025-09-03,Mid-Size Sedan
ASM1075,Kolkata-North,ASM,Adventure-X,1,2025-09-03,SUV
ASM1075,Kolkata-North,ASM,Elite-S,1,2025-09-03,Compact Sedan
ASM1075,Kolkata-North,ASM,Prestige-D,1,2025-09-05,Mid-Size Sedan
ASM1075,Kolkata-North,ASM,Hauler-H,1,2025-09-05,Commercial
ASM1075,Kolkata-North,ASM,Cargo-C,1,2025-09-05,Commercial
ASM1075,Kolkata-North,ASM,Prime-A,1,2025-09-05,Compact Sedan
ASM1075,Kolkata-North,ASM,Hauler-H,1,2025-09-05,Commercial
ASM1075,Kolkata-North,ASM,Cargo-C,1,2025-09-06,Commercial
ASM1075,Kolkata-North,ASM,Cargo-C,1,2025-09-06,Commercial
ASM1075,Kolkata-North,ASM,Prestige-D,1,2025-09-06,Mid-Size Sedan
ASM1075,Kolkata-North,ASM,Prime-A,1,2025-09-08,Compact Sedan
ASM1075,Kolkata-North,ASM,Elite-S,1,2025-09-08,Compact Sedan
ASM1075,Kolkata-North,ASM,Urban-V,1,2025-09-09,SUV
ASM1075,Kolkata-North,ASM,Elite-S,1,2025-09-09,Compact Sedan
ASM1075,Kolkata-North,ASM,Prime-A,1,2025-09-10,Compact Sedan
ASM1075,Kolkata-North,ASM,Elite-S,1,2025-09-10,Compact Sedan
ASM1075,Kolkata-North,ASM,Urban-V,1,2025-09-10,SUV
ASM1075,Kolkata-North,ASM,Cargo-C,1,2025-09-10,Commercial
ASM1075,Kolkata-North,ASM,Elite-S,1,2025-09-12,Compact Sedan
ASM1075,Kolkata-North,ASM,Hauler-H,1,2025-09-12,Commercial
ASM1075,Kolkata-North,ASM,Urban-V,1,2025-09-12,SUV
ASM1075,Kolkata-North,ASM,Prestige-D,1,2025-09-12,Mid-Size Sedan
ASM1075,Kolkata-North,ASM,Urban-V,1,2025-09-15,SUV
ASM1075,Kolkata-North,ASM,Hauler-H,1,2025-09-15,Commercial
ASM1075,Kolkata-North,ASM,Cargo-C,1,2025-09-17,Commercial
ASM1075,Kolkata-North,ASM,Hauler-H,1,2025-09-17,Commercial
ASM1075,Kolkata-North,ASM,Elite-S,1,2025-09-18,Compact Sedan
ASM1075,Kolkata-North,ASM,Prestige-D,1,2025-09-18,Mid-Size Sedan
ASM1075,Kolkata-North,ASM,Elite-S,1,2025-09-20,Compact Sedan
ASM1075,Kolkata-North,ASM,Adventure-X,1,2025-09-20,SUV
ASM1075,Kolkata-North,ASM,Prestige-D,1,2025-09-23,Mid-Size Sedan
ASM1075,Kolkata-North,ASM,Elite-S,1,2025-09-23,Compact Sedan
ASM1075,Kolkata-North,ASM,Hauler-H,1,2025-09-23,Commercial
ASM1075,Kolkata-North,ASM,Cargo-C,1,2025-09-23,Commercial
ASM1075,Kolkata-North,ASM,Elite-S,1,2025-09-23,Compact Sedan
ASM1075,Kolkata-North,ASM,Prestige-D,1,2025-09-24,Mid-Size Sedan
ASM1075,Kolkata-North,ASM,Luxe-M,1,2025-09-24,Mid-Size Sedan
ASM1075,Kolkata-North,ASM,Luxe-M,1,2025-09-27,Mid-Size Sedan
ASM1075,Kolkata-North,ASM,Luxe-M,1,2025-09-27,Mid-Size Sedan
ASM1075,Kolkata-North,ASM,Luxe-M,1,2025-09-27,Mid-Size Sedan
ASM1075,Kolkata-North,ASM,Adventure-X,1,2025-09-29,SUV
ASM1075,Kolkata-North,ASM,Prestige-D,1,2025-09-29,Mid-Size Sedan
ASM1075,Kolkata-North,ASM,Cargo-C,1,2025-09-29,Commercial
ASM1076,Kolkata-North,ASM,Cargo-C,1,2025-09-04,Commercial
ASM1076,Kolkata-North,ASM,Adventure-X,1,2025-09-07,SUV
ASM1076,Kolkata-North,ASM,Elite-S,1,2025-09-07,Compact Sedan
ASM1076,Kolkata-North,ASM,Hauler-H,1,2025-09-07,Commercial
ASM1076,Kolkata-North,ASM,Cargo-C,1,2025-09-07,Commercial
ASM1076,Kolkata-North,ASM,Prestige-D,1,2025-09-07,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Urban-V,1,2025-09-08,SUV
ASM1076,Kolkata-North,ASM,Prestige-D,1,2025-09-08,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Prestige-D,1,2025-09-08,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Cargo-C,1,2025-09-08,Commercial
ASM1076,Kolkata-North,ASM,Adventure-X,1,2025-09-08,SUV
ASM1076,Kolkata-North,ASM,Hauler-H,1,2025-09-09,Commercial
ASM1076,Kolkata-North,ASM,Luxe-M,1,2025-09-09,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Luxe-M,1,2025-09-09,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Prime-A,1,2025-09-09,Compact Sedan
ASM1076,Kolkata-North,ASM,Prestige-D,1,2025-09-09,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Elite-S,1,2025-09-10,Compact Sedan
ASM1076,Kolkata-North,ASM,Prestige-D,1,2025-09-10,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Hauler-H,1,2025-09-10,Commercial
ASM1076,Kolkata-North,ASM,Luxe-M,1,2025-09-10,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Cargo-C,1,2025-09-10,Commercial
ASM1076,Kolkata-North,ASM,Hauler-H,1,2025-09-11,Commercial
ASM1076,Kolkata-North,ASM,Prestige-D,1,2025-09-11,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Hauler-H,1,2025-09-13,Commercial
ASM1076,Kolkata-North,ASM,Urban-V,1,2025-09-14,SUV
ASM1076,Kolkata-North,ASM,Luxe-M,1,2025-09-14,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Prestige-D,1,2025-09-15,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Adventure-X,1,2025-09-15,SUV
ASM1076,Kolkata-North,ASM,Luxe-M,1,2025-09-18,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Luxe-M,1,2025-09-19,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Elite-S,1,2025-09-19,Compact Sedan
ASM1076,Kolkata-North,ASM,Luxe-M,1,2025-09-20,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Hauler-H,1,2025-09-20,Commercial
ASM1076,Kolkata-North,ASM,Cargo-C,1,2025-09-22,Commercial
ASM1076,Kolkata-North,ASM,Prestige-D,1,2025-09-22,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Cargo-C,1,2025-09-25,Commercial
ASM1076,Kolkata-North,ASM,Urban-V,1,2025-09-25,SUV
ASM1076,Kolkata-North,ASM,Cargo-C,1,2025-09-25,Commercial
ASM1076,Kolkata-North,ASM,Prestige-D,1,2025-09-28,Mid-Size Sedan
ASM1076,Kolkata-North,ASM,Prime-A,1,2025-09-28,Compact Sedan
ASM1076,Kolkata-North,ASM,Cargo-C,1,2025-09-28,Commercial
ASM1076,Kolkata-North,ASM,Adventure-X,1,2025-09-28,SUV
ASM1076,Kolkata-North,ASM,Urban-V,1,2025-09-29,SUV
ASM1076,Kolkata-North,ASM,Hauler-H,1,2025-09-29,Commercial
ASM1077,Kolkata-North,ASM,Adventure-X,1,2025-09-02,SUV
ASM1077,Kolkata-North,ASM,Luxe-M,1,2025-09-03,Mid-Size Sedan
ASM1077,Kolkata-North,ASM,Elite-S,1,2025-09-03,Compact Sedan
ASM1077,Kolkata-North,ASM,Hauler-H,1,2025-09-04,Commercial
ASM1077,Kolkata-North,ASM,Hauler-H,1,2025-09-04,Commercial
ASM1077,Kolkata-North,ASM,Urban-V,1,2025-09-04,SUV
ASM1077,Kolkata-North,ASM,Prime-A,1,2025-09-06,Compact Sedan
ASM1077,Kolkata-North,ASM,Elite-S,1,2025-09-06,Compact Sedan
ASM1077,Kolkata-North,ASM,Cargo-C,1,2025-09-06,Commercial
ASM1077,Kolkata-North,ASM,Prestige-D,1,2025-09-06,Mid-Size Sedan
ASM1077,Kolkata-North,ASM,Urban-V,1,2025-09-06,SUV
ASM1077,Kolkata-North,ASM,Adventure-X,1,2025-09-07,SUV
ASM1077,Kolkata-North,ASM,Hauler-H,1,2025-09-07,Commercial
ASM1077,Kolkata-North,ASM,Luxe-M,1,2025-09-07,Mid-Size Sedan
ASM1077,Kolkata-North,ASM,Cargo-C,1,2025-09-07,Commercial
ASM1077,Kolkata-North,ASM,Elite-S,1,2025-09-08,Compact Sedan
ASM1077,Kolkata-North,ASM,Urban-V,1,2025-09-08,SUV
ASM1077,Kolkata-North,ASM,Prestige-D,1,2025-09-08,Mid-Size Sedan
ASM1077,Kolkata-North,ASM,Elite-S,1,2025-09-10,Compact Sedan
ASM1077,Kolkata-North,ASM,Prime-A,1,2025-09-10,Compact Sedan
ASM1077,Kolkata-North,ASM,Prestige-D,1,2025-09-12,Mid-Size Sedan
ASM1077,Kolkata-North,ASM,Hauler-H,1,2025-09-15,Commercial
ASM1077,Kolkata-North,ASM,Cargo-C,1,2025-09-15,Commercial
ASM1077,Kolkata-North,ASM,Prime-A,1,2025-09-15,Compact Sedan
ASM1077,Kolkata-North,ASM,Prestige-D,1,2025-09-15,Mid-Size Sedan
ASM1077,Kolkata-North,ASM,Prestige-D,1,2025-09-15,Mid-Size Sedan
ASM1077,Kolkata-North,ASM,Prestige-D,1,2025-09-16,Mid-Size Sedan
ASM1077,Kolkata-North,ASM,Hauler-H,1,2025-09-19,Commercial
ASM1077,Kolkata-North,ASM,Cargo-C,1,2025-09-19,Commercial
ASM1077,Kolkata-North,ASM,Prestige-D,1,2025-09-19,Mid-Size Sedan
ASM1077,Kolkata-North,ASM,Luxe-M,1,2025-09-19,Mid-Size Sedan
ASM1077,Kolkata-North,ASM,Prestige-D,1,2025-09-19,Mid-Size Sedan
ASM1077,Kolkata-North,ASM,Luxe-M,1,2025-09-21,Mid-Size Sedan
ASM1077,Kolkata-North,ASM,Luxe-M,1,2025-09-21,Mid-Size Sedan
ASM1077,Kolkata-North,ASM,Luxe-M,1,2025-09-21,Mid-Size Sedan
ASM1077,Kolkata-North,ASM,Urban-V,1,2025-09-21,SUV
ASM1077,Kolkata-North,ASM,Luxe-M,1,2025-09-23,Mid-Size Sedan
ASM1077,Kolkata-North,ASM,Cargo-C,1,2025-09-28,Commercial
ASM1077,Kolkata-North,ASM,Elite-S,1,2025-09-28,Compact Sedan
ASM1077,Kolkata-North,ASM,Adventure-X,1,2025-09-28,SUV
ASM1077,Kolkata-North,ASM,Elite-S,1,2025-09-28,Compact Sedan
ASM1077,Kolkata-North,ASM,Urban-V,1,2025-09-30,SUV
ASM1077,Kolkata-North,ASM,Hauler-H,1,2025-09-30,Commercial
ASM1077,Kolkata-North,ASM,Hauler-H,1,2025-09-30,Commercial
ASM1077,Kolkata-North,ASM,Urban-V,1,2025-09-30,SUV
ASM1079,Kolkata-North,ASM,Hauler-H,1,2025-09-01,Commercial
ASM1079,Kolkata-North,ASM,Prime-A,1,2025-09-01,Compact Sedan
ASM1079,Kolkata-North,ASM,Adventure-X,1,2025-09-01,SUV
ASM1079,Kolkata-North,ASM,Luxe-M,1,2025-09-03,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Prime-A,1,2025-09-03,Compact Sedan
ASM1079,Kolkata-North,ASM,Prestige-D,1,2025-09-03,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Hauler-H,1,2025-09-03,Commercial
ASM1079,Kolkata-North,ASM,Prime-A,1,2025-09-04,Compact Sedan
ASM1079,Kolkata-North,ASM,Prime-A,1,2025-09-04,Compact Sedan
ASM1079,Kolkata-North,ASM,Cargo-C,1,2025-09-05,Commercial
ASM1079,Kolkata-North,ASM,Hauler-H,1,2025-09-05,Commercial
ASM1079,Kolkata-North,ASM,Prime-A,1,2025-09-05,Compact Sedan
ASM1079,Kolkata-North,ASM,Prime-A,1,2025-09-07,Compact Sedan
ASM1079,Kolkata-North,ASM,Adventure-X,1,2025-09-07,SUV
ASM1079,Kolkata-North,ASM,Luxe-M,1,2025-09-07,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Prestige-D,1,2025-09-07,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Cargo-C,1,2025-09-08,Commercial
ASM1079,Kolkata-North,ASM,Cargo-C,1,2025-09-08,Commercial
ASM1079,Kolkata-North,ASM,Cargo-C,1,2025-09-08,Commercial
ASM1079,Kolkata-North,ASM,Prime-A,1,2025-09-11,Compact Sedan
ASM1079,Kolkata-North,ASM,Prestige-D,1,2025-09-12,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Prestige-D,1,2025-09-13,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Cargo-C,1,2025-09-13,Commercial
ASM1079,Kolkata-North,ASM,Prestige-D,1,2025-09-13,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Prime-A,1,2025-09-15,Compact Sedan
ASM1079,Kolkata-North,ASM,Hauler-H,1,2025-09-15,Commercial
ASM1079,Kolkata-North,ASM,Cargo-C,1,2025-09-16,Commercial
ASM1079,Kolkata-North,ASM,Prestige-D,1,2025-09-16,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Prime-A,1,2025-09-16,Compact Sedan
ASM1079,Kolkata-North,ASM,Elite-S,1,2025-09-16,Compact Sedan
ASM1079,Kolkata-North,ASM,Prime-A,1,2025-09-16,Compact Sedan
ASM1079,Kolkata-North,ASM,Prime-A,1,2025-09-17,Compact Sedan
ASM1079,Kolkata-North,ASM,Prestige-D,1,2025-09-17,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Prime-A,1,2025-09-18,Compact Sedan
ASM1079,Kolkata-North,ASM,Elite-S,1,2025-09-18,Compact Sedan
ASM1079,Kolkata-North,ASM,Hauler-H,1,2025-09-18,Commercial
ASM1079,Kolkata-North,ASM,Urban-V,1,2025-09-18,SUV
ASM1079,Kolkata-North,ASM,Luxe-M,1,2025-09-18,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Prestige-D,1,2025-09-21,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Prestige-D,1,2025-09-21,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Cargo-C,1,2025-09-21,Commercial
ASM1079,Kolkata-North,ASM,Prime-A,1,2025-09-22,Compact Sedan
ASM1079,Kolkata-North,ASM,Adventure-X,1,2025-09-22,SUV
ASM1079,Kolkata-North,ASM,Cargo-C,1,2025-09-24,Commercial
ASM1079,Kolkata-North,ASM,Hauler-H,1,2025-09-24,Commercial
ASM1079,Kolkata-North,ASM,Cargo-C,1,2025-09-24,Commercial
ASM1079,Kolkata-North,ASM,Adventure-X,1,2025-09-24,SUV
ASM1079,Kolkata-North,ASM,Luxe-M,1,2025-09-24,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Prestige-D,1,2025-09-25,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Luxe-M,1,2025-09-26,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Hauler-H,1,2025-09-26,Commercial
ASM1079,Kolkata-North,ASM,Hauler-H,1,2025-09-26,Commercial
ASM1079,Kolkata-North,ASM,Cargo-C,1,2025-09-27,Commercial
ASM1079,Kolkata-North,ASM,Urban-V,1,2025-09-27,SUV
ASM1079,Kolkata-North,ASM,Prestige-D,1,2025-09-27,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Elite-S,1,2025-09-27,Compact Sedan
ASM1079,Kolkata-North,ASM,Urban-V,1,2025-09-29,SUV
ASM1079,Kolkata-North,ASM,Prestige-D,1,2025-09-30,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Hauler-H,1,2025-09-30,Commercial
ASM1079,Kolkata-North,ASM,Luxe-M,1,2025-09-30,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Luxe-M,1,2025-09-30,Mid-Size Sedan
ASM1079,Kolkata-North,ASM,Prime-A,1,2025-09-30,Compact Sedan
ASM1080,Kolkata-North,ASM,Elite-S,1,2025-09-01,Compact Sedan
ASM1080,Kolkata-North,ASM,Hauler-H,1,2025-09-01,Commercial
ASM1080,Kolkata-North,ASM,Luxe-M,1,2025-09-01,Mid-Size Sedan
ASM1080,Kolkata-North,ASM,Prime-A,1,2025-09-01,Compact Sedan
ASM1080,Kolkata-North,ASM,Cargo-C,1,2025-09-01,Commercial
ASM1080,Kolkata-North,ASM,Urban-V,1,2025-09-02,SUV
ASM1080,Kolkata-North,ASM,Luxe-M,1,2025-09-03,Mid-Size Sedan
ASM1080,Kolkata-North,ASM,Elite-S,1,2025-09-03,Compact Sedan
ASM1080,Kolkata-North,ASM,Hauler-H,1,2025-09-03,Commercial
ASM1080,Kolkata-North,ASM,Adventure-X,1,2025-09-03,SUV
ASM1080,Kolkata-North,ASM,Prime-A,1,2025-09-04,Compact Sedan
ASM1080,Kolkata-North,ASM,Hauler-H,1,2025-09-04,Commercial
ASM1080,Kolkata-North,ASM,Hauler-H,1,2025-09-04,Commercial
ASM1080,Kolkata-North,ASM,Elite-S,1,2025-09-04,Compact Sedan
ASM1080,Kolkata-North,ASM,Luxe-M,1,2025-09-07,Mid-Size Sedan
ASM1080,Kolkata-North,ASM,Hauler-H,1,2025-09-07,Commercial
ASM1080,Kolkata-North,ASM,Elite-S,1,2025-09-07,Compact Sedan
ASM1080,Kolkata-North,ASM,Hauler-H,1,2025-09-07,Commercial
ASM1080,Kolkata-North,ASM,Hauler-H,1,2025-09-07,Commercial
ASM1080,Kolkata-North,ASM,Adventure-X,1,2025-09-08,SUV
ASM1080,Kolkata-North,ASM,Prestige-D,1,2025-09-09,Mid-Size Sedan
ASM1080,Kolkata-North,ASM,Prime-A,1,2025-09-09,Compact Sedan
ASM1080,Kolkata-North,ASM,Cargo-C,1,2025-09-09,Commercial
ASM1080,Kolkata-North,ASM,Elite-S,1,2025-09-09,Compact Sedan
ASM1080,Kolkata-North,ASM,Elite-S,1,2025-09-09,Compact Sedan
ASM1080,Kolkata-North,ASM,Prime-A,1,2025-09-10,Compact Sedan
ASM1080,Kolkata-North,ASM,Adventure-X,1,2025-09-10,SUV
ASM1080,Kolkata-North,ASM,Prime-A,1,2025-09-12,Compact Sedan
ASM1080,Kolkata-North,ASM,Elite-S,1,2025-09-12,Compact Sedan
ASM1080,Kolkata-North,ASM,Urban-V,1,2025-09-13,SUV
ASM1080,Kolkata-North,ASM,Prestige-D,1,2025-09-13,Mid-Size Sedan
ASM1080,Kolkata-North,ASM,Elite-S,1,2025-09-13,Compact Sedan
ASM1080,Kolkata-North,ASM,Adventure-X,1,2025-09-13,SUV
ASM1080,Kolkata-North,ASM,Urban-V,1,2025-09-13,SUV
ASM1080,Kolkata-North,ASM,Luxe-M,1,2025-09-17,Mid-Size Sedan
ASM1080,Kolkata-North,ASM,Elite-S,1,2025-09-17,Compact Sedan
ASM1080,Kolkata-North,ASM,Elite-S,1,2025-09-17,Compact Sedan
ASM1080,Kolkata-North,ASM,Luxe-M,1,2025-09-19,Mid-Size Sedan
ASM1080,Kolkata-North,ASM,Urban-V,1,2025-09-19,SUV
ASM1080,Kolkata-North,ASM,Urban-V,1,2025-09-21,SUV
ASM1080,Kolkata-North,ASM,Cargo-C,1,2025-09-23,Commercial
ASM1080,Kolkata-North,ASM,Urban-V,1,2025-09-23,SUV
ASM1080,Kolkata-North,ASM,Luxe-M,1,2025-09-23,Mid-Size Sedan
ASM1080,Kolkata-North,ASM,Prime-A,1,2025-09-23,Compact Sedan
ASM1080,Kolkata-North,ASM,Adventure-X,1,2025-09-24,SUV
ASM1080,Kolkata-North,ASM,Cargo-C,1,2025-09-24,Commercial
ASM1080,Kolkata-North,ASM,Elite-S,1,2025-09-26,Compact Sedan
ASM1080,Kolkata-North,ASM,Prime-A,1,2025-09-26,Compact Sedan
ASM1080,Kolkata-North,ASM,Elite-S,1,2025-09-26,Compact Sedan
ASM1080,Kolkata-North,ASM,Cargo-C,1,2025-09-26,Commercial
ASM1080,Kolkata-North,ASM,Luxe-M,1,2025-09-29,Mid-Size Sedan
ASM1080,Kolkata-North,ASM,Adventure-X,1,2025-09-29,SUV
ASM1080,Kolkata-North,ASM,Prime-A,1,2025-09-29,Compact Sedan
ASM1080,Kolkata-North,ASM,Cargo-C,1,2025-09-30,Commercial
ASM1080,Kolkata-North,ASM,Elite-S,1,2025-09-30,Compact Sedan
ASM1081,Kolkata-North,ASM,Cargo-C,1,2025-09-01,Commercial
ASM1081,Kolkata-North,ASM,Urban-V,1,2025-09-01,SUV
ASM1081,Kolkata-North,ASM,Adventure-X,1,2025-09-01,SUV
ASM1081,Kolkata-North,ASM,Urban-V,1,2025-09-02,SUV
ASM1081,Kolkata-North,ASM,Prestige-D,1,2025-09-02,Mid-Size Sedan
ASM1081,Kolkata-North,ASM,Hauler-H,1,2025-09-03,Commercial
ASM1081,Kolkata-North,ASM,Prestige-D,1,2025-09-03,Mid-Size Sedan
ASM1081,Kolkata-North,ASM,Elite-S,1,2025-09-03,Compact Sedan
ASM1081,Kolkata-North,ASM,Luxe-M,1,2025-09-03,Mid-Size Sedan
ASM1081,Kolkata-North,ASM,Hauler-H,1,2025-09-03,Commercial
ASM1081,Kolkata-North,ASM,Prestige-D,1,2025-09-05,Mid-Size Sedan
ASM1081,Kolkata-North,ASM,Cargo-C,1,2025-09-05,Commercial
ASM1081,Kolkata-North,ASM,Hauler-H,1,2025-09-05,Commercial
ASM1081,Kolkata-North,ASM,Urban-V,1,2025-09-06,SUV
ASM1081,Kolkata-North,ASM,Cargo-C,1,2025-09-06,Commercial
ASM1081,Kolkata-North,ASM,Adventure-X,1,2025-09-06,SUV
ASM1081,Kolkata-North,ASM,Urban-V,1,2025-09-06,SUV
ASM1081,Kolkata-North,ASM,Adventure-X,1,2025-09-06,SUV
ASM1081,Kolkata-North,ASM,Luxe-M,1,2025-09-07,Mid-Size Sedan
ASM1081,Kolkata-North,ASM,Cargo-C,1,2025-09-10,Commercial
ASM1081,Kolkata-North,ASM,Cargo-C,1,2025-09-10,Commercial
ASM1081,Kolkata-North,ASM,Hauler-H,1,2025-09-10,Commercial
ASM1081,Kolkata-North,ASM,Prime-A,1,2025-09-10,Compact Sedan
ASM1081,Kolkata-North,ASM,Elite-S,1,2025-09-10,Compact Sedan
ASM1081,Kolkata-North,ASM,Hauler-H,1,2025-09-11,Commercial
ASM1081,Kolkata-North,ASM,Prime-A,1,2025-09-13,Compact Sedan
ASM1081,Kolkata-North,ASM,Luxe-M,1,2025-09-13,Mid-Size Sedan
ASM1081,Kolkata-North,ASM,Luxe-M,1,2025-09-13,Mid-Size Sedan
ASM1081,Kolkata-North,ASM,Adventure-X,1,2025-09-13,SUV
ASM1081,Kolkata-North,ASM,Adventure-X,1,2025-09-13,SUV
ASM1081,Kolkata-North,ASM,Prime-A,1,2025-09-18,Compact Sedan
ASM1081,Kolkata-North,ASM,Urban-V,1,2025-09-18,SUV
ASM1081,Kolkata-North,ASM,Cargo-C,1,2025-09-21,Commercial
ASM1081,Kolkata-North,ASM,Adventure-X,1,2025-09-21,SUV
ASM1081,Kolkata-North,ASM,Hauler-H,1,2025-09-21,Commercial
ASM1081,Kolkata-North,ASM,Prime-A,1,2025-09-21,Compact Sedan
ASM1081,Kolkata-North,ASM,Prime-A,1,2025-09-21,Compact Sedan
ASM1081,Kolkata-North,ASM,Hauler-H,1,2025-09-25,Commercial
ASM1081,Kolkata-North,ASM,Elite-S,1,2025-09-25,Compact Sedan
ASM1081,Kolkata-North,ASM,Cargo-C,1,2025-09-28,Commercial
ASM1081,Kolkata-North,ASM,Cargo-C,1,2025-09-28,Commercial
ASM1081,Kolkata-North,ASM,Hauler-H,1,2025-09-30,Commercial
ASM1081,Kolkata-North,ASM,Urban-V,1,2025-09-30,SUV
ASM1082,Kolkata-North,ASM,Adventure-X,1,2025-09-02,SUV
ASM1082,Kolkata-North,ASM,Hauler-H,1,2025-09-02,Commercial
ASM1082,Kolkata-North,ASM,Luxe-M,1,2025-09-02,Mid-Size Sedan
ASM1082,Kolkata-North,ASM,Urban-V,1,2025-09-02,SUV
ASM1082,Kolkata-North,ASM,Prime-A,1,2025-09-02,Compact Sedan
ASM1082,Kolkata-North,ASM,Elite-S,1,2025-09-03,Compact Sedan
